maxdepth,AUC,seed,level
1,0.5688640142755996,1,genus
2,0.5898143818906014,1,genus
4,0.5914550111958649,1,genus
8,0.593682733473892,1,genus
16,0.595406763906764,1,genus
30,0.5955357543955105,1,genus
1,0.5708242768029353,10,genus
2,0.6111458937160157,10,genus
4,0.598462276736667,10,genus
8,0.586701332647979,10,genus
16,0.5871761044581166,10,genus
30,0.5874028194134902,10,genus
1,0.5624373227757374,100,genus
2,0.579763222717491,100,genus
4,0.5807059428766745,100,genus
8,0.5774102063736211,100,genus
16,0.5739750277280765,100,genus
30,0.5741776301562888,100,genus
1,0.5714768418244028,11,genus
2,0.5821873319312344,11,genus
4,0.5830646275631032,11,genus
8,0.5837708154583154,11,genus
16,0.5821271748665041,11,genus
30,0.582245947384667,11,genus
1,0.5842825813618496,12,genus
2,0.6401632691053423,12,genus
4,0.6136605762992958,12,genus
8,0.6007275339363755,12,genus
16,0.6071941519045178,12,genus
30,0.6072568613910078,12,genus
1,0.5665613697321015,13,genus
2,0.5810059523809524,13,genus
4,0.5727357370436639,13,genus
8,0.5767057632545437,13,genus
16,0.5771570259283674,13,genus
30,0.5768329339792755,13,genus
1,0.5504074409775629,14,genus
2,0.5714929807856637,14,genus
4,0.5689954327149449,14,genus
8,0.5740305741281351,14,genus
16,0.5786052267424219,14,genus
30,0.5785030823506433,14,genus
1,0.5739366975860878,15,genus
2,0.6133821290802998,15,genus
4,0.6018692773784238,15,genus
8,0.5864923379389843,15,genus
16,0.5869841165207019,15,genus
30,0.5870129027110734,15,genus
1,0.5652557644752767,16,genus
2,0.5876086290994827,16,genus
4,0.5937491023253219,16,genus
8,0.5936435908905421,16,genus
16,0.5960620577023016,16,genus
30,0.596135419827493,16,genus
1,0.5775510061455184,17,genus
2,0.6118765341997049,17,genus
4,0.6130092357165527,17,genus
8,0.618027169809182,17,genus
16,0.6214740755563927,17,genus
30,0.6214662462985634,17,genus
1,0.5662245132763425,18,genus
2,0.600281459595484,18,genus
4,0.5889695060914574,18,genus
8,0.5889841433332287,18,genus
16,0.588993355943051,18,genus
30,0.5895145326075204,18,genus
1,0.5597295379002696,19,genus
2,0.5903850549155427,19,genus
4,0.5848320846979383,19,genus
8,0.5738956282066038,19,genus
16,0.5730378209219673,19,genus
30,0.5729451106158423,19,genus
1,0.568425201333738,2,genus
2,0.5935116457921336,2,genus
4,0.5961956834883664,2,genus
8,0.5902367860020299,2,genus
16,0.5943070492094883,2,genus
30,0.5941758103922739,2,genus
1,0.5728715889234182,20,genus
2,0.5984683917366844,20,genus
4,0.5765260412851876,20,genus
8,0.5800519609330586,20,genus
16,0.5819489075312246,20,genus
30,0.5817937754827999,20,genus
1,0.5688227866368111,21,genus
2,0.5870863284887675,21,genus
4,0.5952190127845616,21,genus
8,0.5959806175949469,21,genus
16,0.598757913183218,21,genus
30,0.5986798425167328,21,genus
1,0.5764402438152438,22,genus
2,0.6132592126098224,22,genus
4,0.6049336926211927,22,genus
8,0.5946865072825439,22,genus
16,0.5905742493364444,22,genus
30,0.5902228077380517,22,genus
1,0.5810926000041854,23,genus
2,0.6191788334501749,23,genus
4,0.6072759427546013,23,genus
8,0.6031453964853355,23,genus
16,0.5992246268481025,23,genus
30,0.599207072272621,23,genus
1,0.5837787927300122,24,genus
2,0.5971920321889834,24,genus
4,0.6114122166591679,24,genus
8,0.6122068431672091,24,genus
16,0.6130610237851092,24,genus
30,0.6130186626086016,24,genus
1,0.5714172905483881,25,genus
2,0.6108035618370984,25,genus
4,0.5969345708949367,25,genus
8,0.5856773914594037,25,genus
16,0.582826065830639,25,genus
30,0.5827989969499116,25,genus
1,0.5400428873995947,26,genus
2,0.5542549295811491,26,genus
4,0.5604695618963912,26,genus
8,0.5608017342255147,26,genus
16,0.5636937196342684,26,genus
30,0.5638139430807114,26,genus
1,0.5748233769483769,27,genus
2,0.6098820139826238,27,genus
4,0.6084735667723473,27,genus
8,0.5981676384572726,27,genus
16,0.6030987080285861,27,genus
30,0.603126906959224,27,genus
1,0.5751393409960484,28,genus
2,0.6047753402357061,28,genus
4,0.6041420819774478,28,genus
8,0.6011981164526896,28,genus
16,0.601548257098562,28,genus
30,0.6014960289121875,28,genus
1,0.5691955483357922,29,genus
2,0.5680802801930851,29,genus
4,0.5671293318579904,29,genus
8,0.5740144550037842,29,genus
16,0.5747898848325678,29,genus
30,0.5744253606829827,29,genus
1,0.5717661646838476,3,genus
2,0.6056525445305934,3,genus
4,0.6183747968351627,3,genus
8,0.6162393940107355,3,genus
16,0.6188843392608636,3,genus
30,0.6190364037818307,3,genus
1,0.5619395061437744,30,genus
2,0.5869955207821062,30,genus
4,0.5933510751605264,30,genus
8,0.5915011485788925,30,genus
16,0.595347086415684,30,genus
30,0.595380252421411,30,genus
1,0.5564344444618835,31,genus
2,0.5765016894071772,31,genus
4,0.5809093623239965,31,genus
8,0.5767716922061434,31,genus
16,0.5716603631070094,31,genus
30,0.5716465204315814,31,genus
1,0.5849758312319288,32,genus
2,0.6246536209554502,32,genus
4,0.6036580973394998,32,genus
8,0.6045470793092744,32,genus
16,0.6042084885408057,32,genus
30,0.6044056608873682,32,genus
1,0.5611327206997939,33,genus
2,0.5738459025227318,33,genus
4,0.5761550422373594,33,genus
8,0.5723261981493689,33,genus
16,0.5724353868241063,33,genus
30,0.572598192486912,33,genus
1,0.5555933437793193,34,genus
2,0.5752242625901163,34,genus
4,0.5767944181114913,34,genus
8,0.5768949997471339,34,genus
16,0.5808367657727413,34,genus
30,0.5809406732516489,34,genus
1,0.5659140904842125,35,genus
2,0.5980434454489333,35,genus
4,0.5954254912578083,35,genus
8,0.5934082826293192,35,genus
16,0.5980156000948684,35,genus
30,0.5980538648404502,35,genus
1,0.561414344222271,36,genus
2,0.5880632884626787,36,genus
4,0.5641267774743385,36,genus
8,0.5593863560860513,36,genus
16,0.5573454820238357,36,genus
30,0.5574781987998452,36,genus
1,0.5753845025338927,37,genus
2,0.6143528846791042,37,genus
4,0.6028557455539163,37,genus
8,0.5975540597217427,37,genus
16,0.5963046112314405,37,genus
30,0.5961788229867498,37,genus
1,0.5670565273461615,38,genus
2,0.6025706451224744,38,genus
4,0.5799066082633156,38,genus
8,0.5725793609375927,38,genus
16,0.574401902555866,38,genus
30,0.5740889999319877,38,genus
1,0.5450502671661208,39,genus
2,0.5606252628935556,39,genus
4,0.5676095699357895,39,genus
8,0.5723916390257854,39,genus
16,0.5748284711104833,39,genus
30,0.5750880549539086,39,genus
1,0.5766009153753057,4,genus
2,0.6103710361057922,4,genus
4,0.6047063779807682,4,genus
8,0.6057841615570274,4,genus
16,0.6039112764768253,4,genus
30,0.6039601315165339,4,genus
1,0.5764905096734365,40,genus
2,0.5848216483033556,40,genus
4,0.5882160291824926,40,genus
8,0.590505176779567,40,genus
16,0.5887251436977047,40,genus
30,0.5887494480543262,40,genus
1,0.5714238415244512,41,genus
2,0.6167322069456216,41,genus
4,0.6044487981012371,41,genus
8,0.5904949337403606,41,genus
16,0.592316789786302,41,genus
30,0.5923117586227342,41,genus
1,0.5495605112952674,42,genus
2,0.5751836531653605,42,genus
4,0.5621767054510957,42,genus
8,0.5626714785342835,42,genus
16,0.564227805549452,42,genus
30,0.5645149223701053,42,genus
1,0.5795169895505261,43,genus
2,0.6147750594671326,43,genus
4,0.5974386093410484,43,genus
8,0.5942918292857318,43,genus
16,0.5940575900377729,43,genus
30,0.5942588786521713,43,genus
1,0.5516576240875022,44,genus
2,0.5777480219766805,44,genus
4,0.5815560340392657,44,genus
8,0.5810864553577968,44,genus
16,0.5807239225288006,44,genus
30,0.5809994369369369,44,genus
1,0.5618491086905721,45,genus
2,0.5879301017044919,45,genus
4,0.5689300206129474,45,genus
8,0.5645178512571806,45,genus
16,0.5667200453938259,45,genus
30,0.5664122214549044,45,genus
1,0.5692480686261174,46,genus
2,0.5929151939395841,46,genus
4,0.5946220140000628,46,genus
8,0.5935832644491181,46,genus
16,0.5955694926197975,46,genus
30,0.5955730227178399,46,genus
1,0.5651538716416765,47,genus
2,0.5999213289944997,47,genus
4,0.5830717869437382,47,genus
8,0.5719403399479619,47,genus
16,0.5727991665445934,47,genus
30,0.5729139237233749,47,genus
1,0.5631198977723368,48,genus
2,0.59120340200828,48,genus
4,0.6078729203942619,48,genus
8,0.5925710170100414,48,genus
16,0.594245834684859,48,genus
30,0.5941065603931458,48,genus
1,0.5811577819108307,49,genus
2,0.6325630042062969,49,genus
4,0.6114618847942018,49,genus
8,0.6022703768664135,49,genus
16,0.5995211396065054,49,genus
30,0.5995691562642782,49,genus
1,0.5822607777638266,5,genus
2,0.6364578210614796,5,genus
4,0.6180847567951226,5,genus
8,0.61043540295522,5,genus
16,0.6091324804769926,5,genus
30,0.6092087557941217,5,genus
1,0.5663760951718269,50,genus
2,0.588426403755672,50,genus
4,0.6025521390292732,50,genus
8,0.591629527829223,50,genus
16,0.59114984365899,50,genus
30,0.5910580994757824,50,genus
1,0.5733062513733246,51,genus
2,0.608153094732363,51,genus
4,0.623884885320861,51,genus
8,0.6115060029541737,51,genus
16,0.6128519477665819,51,genus
30,0.6127220120817682,51,genus
1,0.5640777641753252,52,genus
2,0.6044280190469214,52,genus
4,0.6090843131894961,52,genus
8,0.5979793432369652,52,genus
16,0.5975297858834444,52,genus
30,0.5975495587050466,52,genus
1,0.5810053019046921,53,genus
2,0.6069416995392605,53,genus
4,0.5999198468939323,53,genus
8,0.5914769540882345,53,genus
16,0.592056513394928,53,genus
30,0.592108898532679,53,genus
1,0.5685423651002919,54,genus
2,0.5964130855594271,54,genus
4,0.5807311440360221,54,genus
8,0.5762759795945772,54,genus
16,0.5748754246406685,54,genus
30,0.5744016407522505,54,genus
1,0.5713419076742248,55,genus
2,0.5922157924474998,55,genus
4,0.5905631903680685,55,genus
8,0.5990663644916694,55,genus
16,0.6019914592292641,55,genus
30,0.6021130808508858,55,genus
1,0.5670253232326403,56,genus
2,0.5983317333012454,56,genus
4,0.5968923256880574,56,genus
8,0.6024196278159692,56,genus
16,0.6011088928649905,56,genus
30,0.6010798459609435,56,genus
1,0.5670410641477714,57,genus
2,0.5909318146543756,57,genus
4,0.5823224352401182,57,genus
8,0.5780118156048034,57,genus
16,0.5782661123667221,57,genus
30,0.5778218641114983,57,genus
1,0.5763993414145853,58,genus
2,0.6091299391726221,58,genus
4,0.5960808269070464,58,genus
8,0.5907433583409193,58,genus
16,0.5940091356600503,58,genus
30,0.5936117565736468,58,genus
1,0.5609014223282516,59,genus
2,0.5879730065431285,59,genus
4,0.5882159424232595,59,genus
8,0.5858999567947739,59,genus
16,0.5892942764192765,59,genus
30,0.5892645241059875,59,genus
1,0.5451706658749341,6,genus
2,0.562196109000987,6,genus
4,0.5642562261739091,6,genus
8,0.572042498944938,6,genus
16,0.5731059803270169,6,genus
30,0.5735290924635437,6,genus
1,0.5594118037898526,60,genus
2,0.5798148300739764,60,genus
4,0.5905821978337222,60,genus
8,0.5874729378769012,60,genus
16,0.5868029209523112,60,genus
30,0.5866551621307718,60,genus
1,0.546394915821745,61,genus
2,0.555684763596349,61,genus
4,0.5685615035767475,61,genus
8,0.5682696790867523,61,genus
16,0.5703909085479207,61,genus
30,0.5705278760903761,61,genus
1,0.5777581117703069,62,genus
2,0.5847605942179113,62,genus
4,0.5802734720783501,62,genus
8,0.5857565782245661,62,genus
16,0.5868498483239337,62,genus
30,0.5870005955432784,62,genus
1,0.5761789978131442,63,genus
2,0.5827273305535501,63,genus
4,0.5860054211441407,63,genus
8,0.5890192893241674,63,genus
16,0.5870812740004814,63,genus
30,0.5868747307847918,63,genus
1,0.5686992715712228,64,genus
2,0.602709893691601,64,genus
4,0.5924767690164032,64,genus
8,0.5930884638994395,64,genus
16,0.5936573795049405,64,genus
30,0.5938353680335388,64,genus
1,0.55440085468744,65,genus
2,0.5810283397509007,65,genus
4,0.5778552123552123,65,genus
8,0.5771688112328356,65,genus
16,0.5767001964944038,65,genus
30,0.5767377235685163,65,genus
1,0.5789479836979837,66,genus
2,0.6120273901950731,66,genus
4,0.6086356247362344,66,genus
8,0.6151559150614029,66,genus
16,0.6200704526390503,66,genus
30,0.6200887139317017,66,genus
1,0.5601777251990666,67,genus
2,0.5986207034560693,67,genus
4,0.5957203357538724,67,genus
8,0.5806852850236996,67,genus
16,0.5798859392929515,67,genus
30,0.5798600266206974,67,genus
1,0.5609687483650898,68,genus
2,0.5767547020016532,68,genus
4,0.5961024208005915,68,genus
8,0.5908079771845016,68,genus
16,0.5920594719283744,68,genus
30,0.5925202214409532,68,genus
1,0.5743761522846889,69,genus
2,0.6142606696417672,69,genus
4,0.600945183423842,69,genus
8,0.5968287619065058,69,genus
16,0.5952502016389212,69,genus
30,0.5951251109559036,69,genus
1,0.5674140573500329,7,genus
2,0.6094536906244223,7,genus
4,0.5890734214179336,7,genus
8,0.583222610676879,7,genus
16,0.5858605846700359,7,genus
30,0.5858511056788496,7,genus
1,0.563414477630941,70,genus
2,0.5868258101306881,70,genus
4,0.5823349612678881,70,genus
8,0.582847696128184,70,genus
16,0.582003564758138,70,genus
30,0.5819268839832864,70,genus
1,0.5574990151301127,71,genus
2,0.5617438283230967,71,genus
4,0.5613917096539048,71,genus
8,0.559775139032761,71,genus
16,0.5618981605734654,71,genus
30,0.5616154418791613,71,genus
1,0.5605665534872852,72,genus
2,0.5897063823405286,72,genus
4,0.585594370066931,72,genus
8,0.5821145485642437,72,genus
16,0.5812118178718788,72,genus
30,0.5811635797382748,72,genus
1,0.5633965005946713,73,genus
2,0.5929386198044735,73,genus
4,0.5888192929427686,73,genus
8,0.5868118340465902,73,genus
16,0.5794921755379072,73,genus
30,0.5792842097323805,73,genus
1,0.5694911230917329,74,genus
2,0.6235359056791984,74,genus
4,0.621654018129628,74,genus
8,0.6061048661902321,74,genus
16,0.6017678159431208,74,genus
30,0.6017539026395734,74,genus
1,0.5559335986683548,75,genus
2,0.5757062201574397,75,genus
4,0.5710967411226557,75,genus
8,0.5682639547212718,75,genus
16,0.5703445248384272,75,genus
30,0.5701128096737853,75,genus
1,0.5629474400358546,76,genus
2,0.5884514109056792,76,genus
4,0.6012761681542169,76,genus
8,0.6055568403769623,76,genus
16,0.6042962500828355,76,genus
30,0.6043456496566253,76,genus
1,0.5843420415188708,77,genus
2,0.6308035025443562,77,genus
4,0.6210097737109932,77,genus
8,0.6037509831259832,77,genus
16,0.603170607672132,77,genus
30,0.6030635210558991,77,genus
1,0.5657152779957658,78,genus
2,0.5851259220893368,78,genus
4,0.5846112510594218,78,genus
8,0.5805060805579099,78,genus
16,0.5781273036974257,78,genus
30,0.5782146462664756,78,genus
1,0.5764595000052317,79,genus
2,0.6120034110765818,79,genus
4,0.6128906140461019,79,genus
8,0.6066073852598243,79,genus
16,0.6083015602710725,79,genus
30,0.608272774952653,79,genus
1,0.5821818992337285,8,genus
2,0.6328430124375246,8,genus
4,0.6112637591860153,8,genus
8,0.6050322171038635,8,genus
16,0.6028990301276886,8,genus
30,0.60287709704478,8,genus
1,0.5784766796413138,80,genus
2,0.6192576064740699,80,genus
4,0.6018382186629138,80,genus
8,0.6030841865384549,80,genus
16,0.6070928923261241,80,genus
30,0.6070180775287483,80,genus
1,0.5805247808784394,81,genus
2,0.6219243110706525,81,genus
4,0.6005047137730065,81,genus
8,0.5961206611663928,81,genus
16,0.5985036722262332,81,genus
30,0.5985608378413256,81,genus
1,0.563903494958373,82,genus
2,0.5972335514957466,82,genus
4,0.5909619767851475,82,genus
8,0.586814492410529,82,genus
16,0.5858849518072079,82,genus
30,0.5859060722307674,82,genus
1,0.5787329280500012,83,genus
2,0.61889280831354,83,genus
4,0.5996323557878436,83,genus
8,0.5973920569088252,83,genus
16,0.6053565806660319,83,genus
30,0.6053583751434362,83,genus
1,0.5458927978501149,84,genus
2,0.5654027873692508,84,genus
4,0.5721815940504965,84,genus
8,0.5783184122711562,84,genus
16,0.5797525678989094,84,genus
30,0.5801047576321967,84,genus
1,0.5522750716744619,85,genus
2,0.5752294241105217,85,genus
4,0.5687043419726346,85,genus
8,0.5730075476173038,85,genus
16,0.5714398965603233,85,genus
30,0.5709320223969614,85,genus
1,0.5567300523520036,86,genus
2,0.5982476941226941,86,genus
4,0.6127884988647184,86,genus
8,0.6089267259419698,86,genus
16,0.604071279467621,86,genus
30,0.6039167495021154,86,genus
1,0.5704995369934395,87,genus
2,0.5975204446606885,87,genus
4,0.6050055756976489,87,genus
8,0.5993753542305371,87,genus
16,0.597996253221863,87,genus
30,0.5979912817870136,87,genus
1,0.5848719512195122,88,genus
2,0.6308085084213133,88,genus
4,0.6048081583325485,88,genus
8,0.6051506789890936,88,genus
16,0.6091839029796347,88,genus
30,0.6092254619602181,88,genus
1,0.5609675219644732,89,genus
2,0.5883682959963448,89,genus
4,0.591039916222843,89,genus
8,0.5879709888459889,89,genus
16,0.5846799658979537,89,genus
30,0.5847994595204962,89,genus
1,0.5642179448612376,9,genus
2,0.588280039621503,9,genus
4,0.5833815522839914,9,genus
8,0.5725627070886218,9,genus
16,0.5721612237237237,9,genus
30,0.572251277627802,9,genus
1,0.56803279411816,90,genus
2,0.5881044406776114,90,genus
4,0.592153971916167,90,genus
8,0.58694724210273,90,genus
16,0.5863269229595449,90,genus
30,0.5864081335255116,90,genus
1,0.5739763343482855,91,genus
2,0.5792407873901776,91,genus
4,0.6002220225451933,91,genus
8,0.6022718855615197,91,genus
16,0.6019716896774824,91,genus
30,0.6016142813109276,91,genus
1,0.56121125655272,92,genus
2,0.5827937065985846,92,genus
4,0.5871337530910702,92,genus
8,0.5888715815118254,92,genus
16,0.588247741426095,92,genus
30,0.5885196710211954,92,genus
1,0.566074597681305,93,genus
2,0.589173218514682,93,genus
4,0.5756834173023198,93,genus
8,0.5736956972216118,93,genus
16,0.5746912393665442,93,genus
30,0.5743589087781161,93,genus
1,0.5798827032607521,94,genus
2,0.6134063370862152,94,genus
4,0.6013614779849537,94,genus
8,0.6004437767471305,94,genus
16,0.6007074559315413,94,genus
30,0.6006359879042806,94,genus
1,0.5723084177382958,95,genus
2,0.6101726896757385,95,genus
4,0.5945424440119562,95,genus
8,0.5939441309776675,95,genus
16,0.5946749855255953,95,genus
30,0.594627440157928,95,genus
1,0.579723116409092,96,genus
2,0.6181398210056747,96,genus
4,0.6004861065333627,96,genus
8,0.5959733145602049,96,genus
16,0.5976963479158601,96,genus
30,0.5977999911932839,96,genus
1,0.5713872374116277,97,genus
2,0.599748712998713,97,genus
4,0.5989368817859672,97,genus
8,0.5900531720745136,97,genus
16,0.5894307286380457,97,genus
30,0.5894559546480278,97,genus
1,0.5662097868774698,98,genus
2,0.602268160582185,98,genus
4,0.6069248146229853,98,genus
8,0.5940325390721732,98,genus
16,0.5894474753499144,98,genus
30,0.5896173595197985,98,genus
1,0.5771886424752278,99,genus
2,0.6153609589554712,99,genus
4,0.6041888297269394,99,genus
8,0.5992490116423044,99,genus
16,0.6009787435519143,99,genus
30,0.6011123314080631,99,genus
